Population: 256
Generation: 0



fitness: 28.7556  complexity: 9  size: 8
fitness: 29.9359  complexity: 9  size: 8
fitness: 34.3179  complexity: 9  size: 8
fitness: 34.8352  complexity: 9  size: 8
fitness: 53.5003  complexity: 9  size: 8
fitness: 59.4026  complexity: 9  size: 8





fitness: 753.118  complexity: 8  size: 8



Generation: 22



Species: 482.581  offsprings: 33  size: 37
fitness: 9.428  complexity: 10  size: 8
fitness: 13.1341  complexity: 10  size: 8
fitness: 64.6832  complexity: 9  size: 8
fitness: 410.355  complexity: 9  size: 8
fitness: 459.018  complexity: 10  size: 8
fitness: 469.138  complexity: 10  size: 8
fitness: 475.008  complexity: 9  size: 8
fitness: 476.692  complexity: 11  size: 8
fitness: 485.437  complexity: 9  size: 8
fitness: 497.8  complexity: 8  size: 8
fitness: 500.359  complexity: 10  size: 8
fitness: 501.234  complexity: 9  size: 8
fitness: 502.96  complexity: 10  size: 8
fitness: 506.239  complexity: 9  size: 8
fitness: 506.654  complexity: 9  size: 8
fitness: 508.448  complexity: 8  size: 8
fitness: 510.653  complexity: 10  size: 8
fitness: 512.274  complexity: 9  size: 8
fitness: 514.413  complexity: 9  size: 8
fitness: 516.732  complexity: 10  size: 8
fitness: 517.367  complexity: 10  size: 8
fitness: 528.36  complexity: 9  size: 8
fitness: 531.721  complexity: 10  size: 8
fitness: 531.827  complexity: 10  size: 8
fitness: 536.227  complexity: 9  size: 8
fitness: 541.896  complexity: 9  size: 8
fitness: 545.621  complexity: 9  size: 8
fitness: 548.213  complexity: 10  size: 8
fitness: 551.129  complexity: 9  size: 8
fitness: 554.764  complexity: 10  size: 8
fitness: 556.022  complexity: 9  size: 8
fitness: 559.644  complexity: 10  size: 8
fitness: 568.233  complexity: 9  size: 8
fitness: 577.115  complexity: 11  size: 8
fitness: 578.252  complexity: 9  size: 8
fitness: 582.778  complexity: 9  size: 8
fitness: 605.655  complexity: 9  size: 8


Species: 467.945  offsprings: 31  size: 43
fitness: 18.3765  complexity: 8  size: 8
fitness: 19.3374  complexity: 9  size: 8
fitness: 26.0419  complexity: 9  size: 8
fitness: 40.0891  complexity: 8  size: 8
fitness: 434.033  complexity: 8  size: 8
fitness: 437.262  complexity: 8  size: 8
fitness: 441.661  complexity: 8  size: 8
fitness: 449.365  complexity: 8  size: 8
fitness: 461.136  complexity: 8  size: 8
fitness: 482.339  complexity: 11  size: 9
fitness: 486.389  complexity: 9  size: 8
fitness: 489.507  complexity: 10  size: 9
fitness: 490.831  complexity: 8  size: 8
fitness: 492.113  complexity: 8  size: 8
fitness: 494.019  complexity: 8  size: 8
fitness: 495.496  complexity: 8  size: 8
fitness: 496.343  complexity: 8  size: 8
fitness: 497.207  complexity: 8  size: 8
fitness: 498.49  complexity: 9  size: 8
fitness: 498.605  complexity: 8  size: 8
fitness: 498.917  complexity: 8  size: 8
fitness: 499.395  complexity: 8  size: 8
fitness: 500.164  complexity: 9  size: 8
fitness: 501.599  complexity: 8  size: 8
fitness: 502.157  complexity: 9  size: 8
fitness: 504.53  complexity: 9  size: 8
fitness: 504.798  complexity: 8  size: 8
fitness: 506.076  complexity: 8  size: 8
fitness: 506.112  complexity: 9  size: 8
fitness: 509.025  complexity: 8  size: 8
fitness: 509.537  complexity: 8  size: 8
fitness: 511.682  complexity: 9  size: 8
fitness: 519.443  complexity: 8  size: 8
fitness: 554.364  complexity: 9  size: 8
fitness: 557.058  complexity: 10  size: 9
fitness: 558.356  complexity: 8  size: 8
fitness: 561.069  complexity: 8  size: 8
fitness: 561.65  complexity: 9  size: 8
fitness: 582.207  complexity: 8  size: 8
fitness: 586.788  complexity: 8  size: 8
fitness: 596.982  complexity: 8  size: 8
fitness: 602.396  complexity: 8  size: 8
fitness: 638.692  complexity: 8  size: 8


Species: nan  offsprings: 29  size: 22
fitness: 11.1464  complexity: 7  size: 7
fitness: 11.8344  complexity: 7  size: 7
fitness: 95.6937  complexity: 7  size: 7
fitness: 109.427  complexity: 7  size: 7
fitness: 484.922  complexity: 7  size: 7
fitness: 485.97  complexity: 7  size: 7
fitness: 496.059  complexity: 7  size: 7
fitness: 497.863  complexity: 9  size: 8
fitness: 501.33  complexity: 7  size: 7
fitness: 501.512  complexity: 7  size: 7
fitness: 549.37  complexity: 7  size: 7
fitness: 552.337  complexity: 9  size: 8
fitness: 555.075  complexity: 9  size: 8
fitness: nan  complexity: 9  size: 8
fitness: 432.912  complexity: 7  size: 7
fitness: 475.67  complexity: 7  size: 7
fitness: 496.151  complexity: 7  size: 7
fitness: 496.985  complexity: 7  size: 7
fitness: 501.754  complexity: 7  size: 7
fitness: 533.313  complexity: 7  size: 7
fitness: 544.666  complexity: 7  size: 7
fitness: 580.522  complexity: 7  size: 7


Species: 435.049  offsprings: 29  size: 13
fitness: 12.2334  complexity: 11  size: 9
fitness: 14.3492  complexity: 11  size: 9
fitness: 458.415  complexity: 11  size: 9
fitness: 473.477  complexity: 11  size: 9
fitness: 474.12  complexity: 11  size: 9
fitness: 494.965  complexity: 11  size: 9
fitness: 501.073  complexity: 13  size: 10
fitness: 512.567  complexity: 11  size: 9
fitness: 517.059  complexity: 11  size: 9
fitness: 523.008  complexity: 13  size: 10
fitness: 541.685  complexity: 11  size: 9
fitness: 556.484  complexity: 11  size: 9
fitness: 576.198  complexity: 11  size: 9


Species: nan  offsprings: 19  size: 31
fitness: 0.263797  complexity: 13  size: 9
fitness: 4.14334  complexity: 9  size: 8
fitness: 11.3717  complexity: 9  size: 8
fitness: 12.6737  complexity: 9  size: 8
fitness: 12.6879  complexity: 9  size: 8
fitness: 45.5935  complexity: 9  size: 8
fitness: 55.7983  complexity: 12  size: 9
fitness: 101.631  complexity: 9  size: 8
fitness: 379.897  complexity: 12  size: 9
fitness: 383.225  complexity: 12  size: 9
fitness: 386.716  complexity: 9  size: 8
fitness: 394.625  complexity: 9  size: 8
fitness: 394.805  complexity: 9  size: 8
fitness: 403.145  complexity: 9  size: 8
fitness: 404.734  complexity: 13  size: 9
fitness: 406.062  complexity: 12  size: 9
fitness: 410.893  complexity: 9  size: 8
fitness: 426.405  complexity: 9  size: 8
fitness: 429.981  complexity: 13  size: 9
fitness: 433.359  complexity: 12  size: 9
fitness: 435.908  complexity: 12  size: 9
fitness: 437.118  complexity: 12  size: 9
fitness: 439.338  complexity: 9  size: 8
fitness: 439.347  complexity: 12  size: 9
fitness: 442.379  complexity: 12  size: 9
fitness: 445.996  complexity: 13  size: 9
fitness: 452.776  complexity: 13  size: 9
fitness: 458.125  complexity: 12  size: 9
fitness: 493.155  complexity: 12  size: 9
fitness: nan  complexity: 13  size: 9
fitness: 427.156  complexity: 12  size: 9


Species: 351.835  offsprings: 18  size: 15
fitness: 23.2237  complexity: 8  size: 8
fitness: 25.5087  complexity: 8  size: 8
fitness: 330.727  complexity: 8  size: 8
fitness: 370.673  complexity: 8  size: 8
fitness: 381.201  complexity: 10  size: 9
fitness: 383.109  complexity: 10  size: 9
fitness: 407.562  complexity: 8  size: 8
fitness: 407.563  complexity: 8  size: 8
fitness: 408.532  complexity: 8  size: 8
fitness: 409.193  complexity: 8  size: 8
fitness: 410.93  complexity: 9  size: 8
fitness: 418.139  complexity: 8  size: 8
fitness: 426.99  complexity: 9  size: 8
fitness: 427.357  complexity: 8  size: 8
fitness: 446.82  complexity: 8  size: 8


Species: 333.463  offsprings: 18  size: 12
fitness: 144.457  complexity: 11  size: 9
fitness: 186.269  complexity: 10  size: 9
fitness: 205.3  complexity: 11  size: 9
fitness: 251.964  complexity: 8  size: 8
fitness: 353.917  complexity: 11  size: 9
fitness: 365.256  complexity: 11  size: 9
fitness: 376.687  complexity: 11  size: 9
fitness: 378.377  complexity: 8  size: 8
fitness: 395.445  complexity: 11  size: 9
fitness: 414.932  complexity: 11  size: 9
fitness: 421.421  complexity: 8  size: 8
fitness: 507.526  complexity: 9  size: 8


Species: 248.346  offsprings: 13  size: 22
fitness: 38.4459  complexity: 10  size: 8
fitness: 66.6481  complexity: 13  size: 10
fitness: 76.9111  complexity: 13  size: 10
fitness: 80.8642  complexity: 10  size: 8
fitness: 226.386  complexity: 10  size: 8
fitness: 228.58  complexity: 9  size: 8
fitness: 230.785  complexity: 9  size: 8
fitness: 236.349  complexity: 10  size: 8
fitness: 253.333  complexity: 9  size: 8
fitness: 256.054  complexity: 9  size: 8
fitness: 261.825  complexity: 9  size: 8
fitness: 262.085  complexity: 14  size: 10
fitness: 271.733  complexity: 13  size: 10
fitness: 273.17  complexity: 10  size: 8
fitness: 276.338  complexity: 10  size: 8
fitness: 288.106  complexity: 13  size: 10
fitness: 298.997  complexity: 10  size: 8
fitness: 329.636  complexity: 13  size: 10
fitness: 334.39  complexity: 10  size: 8
fitness: 347.636  complexity: 13  size: 10
fitness: 396.359  complexity: 13  size: 10
fitness: 428.991  complexity: 10  size: 8


Species: 236.66  offsprings: 12  size: 13
fitness: 29.2607  complexity: 8  size: 8
fitness: 31.1731  complexity: 9  size: 8
fitness: 63.5737  complexity: 8  size: 8
fitness: 76.4334  complexity: 8  size: 8
fitness: 116.555  complexity: 8  size: 8
fitness: 147.803  complexity: 8  size: 8
fitness: 312.722  complexity: 8  size: 8
fitness: 354.272  complexity: 8  size: 8
fitness: 372.099  complexity: 8  size: 8
fitness: 379.181  complexity: 8  size: 8
fitness: 382.612  complexity: 8  size: 8
fitness: 402.336  complexity: 8  size: 8
fitness: 408.564  complexity: 8  size: 8


Species: 236.187  offsprings: 14  size: 20
fitness: 0.190682  complexity: 10  size: 9
fitness: 1.5566  complexity: 10  size: 9
fitness: 14.1353  complexity: 8  size: 8
fitness: 14.2166  complexity: 8  size: 8
fitness: 27.0995  complexity: 9  size: 8
fitness: 27.4602  complexity: 8  size: 8
fitness: 31.4603  complexity: 8  size: 8
fitness: 44.0483  complexity: 8  size: 8
fitness: 76.4484  complexity: 8  size: 8
fitness: 97.5347  complexity: 10  size: 9
fitness: 130.456  complexity: 8  size: 8
fitness: 397.127  complexity: 8  size: 8
fitness: 398.617  complexity: 8  size: 8
fitness: 403.68  complexity: 8  size: 8
fitness: 411.326  complexity: 8  size: 8
fitness: 421.916  complexity: 10  size: 9
fitness: 422.01  complexity: 8  size: 8
fitness: 432.349  complexity: 9  size: 8
fitness: 647.156  complexity: 9  size: 8
fitness: 724.948  complexity: 8  size: 8


Species: 130.108  offsprings: 10  size: 5
fitness: 88.1165  complexity: 11  size: 8
fitness: 90.2982  complexity: 11  size: 8
fitness: 138.279  complexity: 11  size: 8
fitness: 145.774  complexity: 11  size: 8
fitness: 188.073  complexity: 11  size: 8


Species: 84.4261  offsprings: 6  size: 8
fitness: 7.64285  complexity: 12  size: 10
fitness: 12.0706  complexity: 14  size: 11
fitness: 24.9353  complexity: 14  size: 11
fitness: 30.1189  complexity: 12  size: 10
fitness: 72.4502  complexity: 12  size: 10
fitness: 152.053  complexity: 12  size: 10
fitness: 164.988  complexity: 14  size: 11
fitness: 211.15  complexity: 12  size: 10


Species: 61.6301  offsprings: 7  size: 4
fitness: 22.5303  complexity: 10  size: 9
fitness: 43.8452  complexity: 10  size: 9
fitness: 84.4301  complexity: 8  size: 8
fitness: 95.7148  complexity: 8  size: 8


Species: 54.2264  offsprings: 7  size: 4
fitness: 32.3126  complexity: 12  size: 9
fitness: 37.9739  complexity: 11  size: 9
fitness: 69.3539  complexity: 12  size: 9
fitness: 77.2654  complexity: 12  size: 9


Species: 43.4733  offsprings: 5  size: 4
fitness: 13.2232  complexity: 11  size: 9
fitness: 31.2262  complexity: 12  size: 9
fitness: 64.2117  complexity: 11  size: 9
fitness: 65.2322  complexity: 11  size: 9


Species: 36.4051  offsprings: 5  size: 3
fitness: 12.8418  complexity: 9  size: 8
fitness: 47.0193  complexity: 9  size: 8
fitness: 49.3542  complexity: 9  size: 8





fitness: 724.948  complexity: 8  size: 8



Generation: 23



Species: 469.407  offsprings: 33  size: 37
fitness: 2.26713  complexity: 9  size: 8
fitness: 5.15868  complexity: 9  size: 8
fitness: 5.4072  complexity: 9  size: 8
fitness: 79.0516  complexity: 9  size: 8
fitness: 103.087  complexity: 9  size: 8
fitness: 455.124  complexity: 9  size: 8
fitness: 481.892  complexity: 10  size: 8
fitness: 483.082  complexity: 10  size: 8
fitness: 502.595  complexity: 9  size: 8
fitness: 505.189  complexity: 11  size: 9
fitness: 506.168  complexity: 9  size: 8
fitness: 511.393  complexity: 10  size: 8
fitness: 512.689  complexity: 10  size: 8
fitness: 515.106  complexity: 9  size: 8
fitness: 515.589  complexity: 9  size: 8
fitness: 516.08  complexity: 10  size: 8
fitness: 516.822  complexity: 9  size: 8
fitness: 518.339  complexity: 11  size: 8
fitness: 525.23  complexity: 9  size: 8
fitness: 526.748  complexity: 10  size: 8
fitness: 531.51  complexity: 11  size: 9
fitness: 532.23  complexity: 9  size: 8
fitness: 534.185  complexity: 11  size: 9
fitness: 536.221  complexity: 9  size: 8
fitness: 539.664  complexity: 10  size: 8
fitness: 545.516  complexity: 9  size: 8
fitness: 545.588  complexity: 9  size: 8
fitness: 553.927  complexity: 9  size: 8
fitness: 555.721  complexity: 10  size: 8
fitness: 562.184  complexity: 10  size: 8
fitness: 576.405  complexity: 11  size: 9
fitness: 584.158  complexity: 9  size: 8
fitness: 588.749  complexity: 9  size: 8
fitness: 590.25  complexity: 9  size: 8
fitness: 594.287  complexity: 9  size: 8
fitness: 604.726  complexity: 9  size: 8
fitness: 605.72  complexity: 9  size: 8


Species: 275.161  offsprings: 16  size: 36
fitness: 0.292367  complexity: 8  size: 8
fitness: 0.592788  complexity: 8  size: 8
fitness: 0.715459  complexity: 9  size: 8
fitness: 0.889196  complexity: 8  size: 8
fitness: 5.32215  complexity: 8  size: 8
fitness: 10.306  complexity: 9  size: 8
fitness: 13.8789  complexity: 8  size: 8
fitness: 17.0143  complexity: 8  size: 8
fitness: 23.5736  complexity: 8  size: 8
fitness: 34.6371  complexity: 8  size: 8
fitness: 60.1903  complexity: 8  size: 8
fitness: 63.5931  complexity: 8  size: 8
fitness: 98.8323  complexity: 8  size: 8
fitness: 130.21  complexity: 9  size: 8
fitness: 349.003  complexity: 8  size: 8
fitness: 349.664  complexity: 8  size: 8
fitness: 364.039  complexity: 8  size: 8
fitness: 368.448  complexity: 9  size: 8
fitness: 376.077  complexity: 10  size: 9
fitness: 385.36  complexity: 8  size: 8
fitness: 393.619  complexity: 8  size: 8
fitness: 395.432  complexity: 10  size: 9
fitness: 395.565  complexity: 10  size: 9
fitness: 409.868  complexity: 8  size: 8
fitness: 433.336  complexity: 8  size: 8
fitness: 433.876  complexity: 8  size: 8
fitness: 436.143  complexity: 8  size: 8
fitness: 438.432  complexity: 8  size: 8
fitness: 438.888  complexity: 9  size: 8
fitness: 440.012  complexity: 8  size: 8
fitness: 443.56  complexity: 8  size: 8
fitness: 448.872  complexity: 8  size: 8
fitness: 450.343  complexity: 8  size: 8
fitness: 466.865  complexity: 8  size: 8
fitness: 471.703  complexity: 8  size: 8
fitness: 756.654  complexity: 8  size: 8


Species: nan  offsprings: 33  size: 42
fitness: 11.3495  complexity: 7  size: 7
fitness: 237.292  complexity: 8  size: 8
fitness: 356.36  complexity: 8  size: 8
fitness: 386.089  complexity: 8  size: 8
fitness: 434.653  complexity: 8  size: 8
fitness: 456.34  complexity: 8  size: 8
fitness: 465.218  complexity: 9  size: 8
fitness: 465.248  complexity: 8  size: 8
fitness: 474.712  complexity: 8  size: 8
fitness: 475.683  complexity: 8  size: 8
fitness: 483.29  complexity: 8  size: 8
fitness: 486.454  complexity: 8  size: 8
fitness: 486.516  complexity: 8  size: 8
fitness: 488.497  complexity: 9  size: 8
fitness: 493.696  complexity: 9  size: 8
fitness: 496.266  complexity: 7  size: 7
fitness: 497.648  complexity: 7  size: 7
fitness: 500.607  complexity: 8  size: 8
fitness: 504.897  complexity: 8  size: 8
fitness: 505.764  complexity: 8  size: 8
fitness: 506.109  complexity: 8  size: 8
fitness: 506.183  complexity: 8  size: 8
fitness: 506.879  complexity: 8  size: 8
fitness: 507.005  complexity: 10  size: 8
fitness: 507.346  complexity: 8  size: 8
fitness: 511.295  complexity: 8  size: 8
fitness: 515.078  complexity: 8  size: 8
fitness: 516.739  complexity: 9  size: 8
fitness: 529.061  complexity: 10  size: 9
fitness: 545.123  complexity: 8  size: 8
fitness: 548.326  complexity: 9  size: 8
fitness: 553.463  complexity: 9  size: 8
fitness: 559.854  complexity: 10  size: 8
fitness: 578.98  complexity: 9  size: 8
fitness: 579.689  complexity: 7  size: 7
fitness: 582.031  complexity: 9  size: 8
fitness: 586.829  complexity: 8  size: 8
fitness: 590.899  complexity: 8  size: 8
fitness: 596.321  complexity: 8  size: 8
fitness: 615.554  complexity: 9  size: 8
fitness: 639.497  complexity: 8  size: 8
fitness: nan  complexity: 9  size: 8


Species: nan  offsprings: 27  size: 17
fitness: 11.2652  complexity: 7  size: 7
fitness: 102.528  complexity: 7  size: 7
fitness: 396.759  complexity: 7  size: 7
fitness: 477.972  complexity: 9  size: 8
fitness: 480.972  complexity: 7  size: 7
fitness: 481.019  complexity: 9  size: 8
fitness: 486.297  complexity: 7  size: 7
fitness: 501.319  complexity: 9  size: 8
fitness: 508.274  complexity: 9  size: 8
fitness: 552.27  complexity: 9  size: 8
fitness: nan  complexity: 9  size: 8
fitness: 2.09525  complexity: 7  size: 7
fitness: 450.376  complexity: 7  size: 7
fitness: 467.959  complexity: 7  size: 7
fitness: 500.054  complexity: 7  size: 7
fitness: 503.854  complexity: 7  size: 7
fitness: 581.164  complexity: 7  size: 7


Species: 502.828  offsprings: 35  size: 25
fitness: 39.5  complexity: 11  size: 9
fitness: 400.839  complexity: 11  size: 9
fitness: 459.004  complexity: 15  size: 11
fitness: 493.063  complexity: 11  size: 9
fitness: 494.901  complexity: 11  size: 9
fitness: 501.901  complexity: 13  size: 10
fitness: 504.905  complexity: 11  size: 9
fitness: 505.795  complexity: 12  size: 9
fitness: 508.329  complexity: 11  size: 9
fitness: 514.638  complexity: 11  size: 9
fitness: 515.28  complexity: 13  size: 10
fitness: 518.274  complexity: 11  size: 9
fitness: 520.195  complexity: 14  size: 10
fitness: 525.785  complexity: 11  size: 9
fitness: 528.436  complexity: 13  size: 10
fitness: 531.554  complexity: 11  size: 9
fitness: 532.74  complexity: 11  size: 9
fitness: 539.729  complexity: 11  size: 9
fitness: 547.789  complexity: 11  size: 9
fitness: 548.597  complexity: 11  size: 9
fitness: 553.876  complexity: 11  size: 9
fitness: 555.71  complexity: 13  size: 10
fitness: 557.925  complexity: 14  size: 10
fitness: 576.938  complexity: 11  size: 9
fitness: 595.007  complexity: 12  size: 9


Species: 365.166  offsprings: 21  size: 19
fitness: 21.5312  complexity: 12  size: 9
fitness: 27.3645  complexity: 12  size: 9
fitness: 170.024  complexity: 12  size: 9
fitness: 198.116  complexity: 9  size: 8
fitness: 366.805  complexity: 12  size: 9
fitness: 372.824  complexity: 12  size: 9
fitness: 389.655  complexity: 13  size: 9
fitness: 397.529  complexity: 12  size: 9
fitness: 412.035  complexity: 9  size: 8
fitness: 414.494  complexity: 12  size: 9
fitness: 421.229  complexity: 9  size: 8
fitness: 425.057  complexity: 12  size: 9
fitness: 426.708  complexity: 12  size: 9
fitness: 440.628  complexity: 12  size: 9
fitness: 457.089  complexity: 12  size: 9
fitness: 489.184  complexity: 13  size: 9
fitness: 494.346  complexity: 12  size: 9
fitness: 502.943  complexity: 9  size: 8
fitness: 510.6  complexity: 12  size: 9


Species: 306.159  offsprings: 16  size: 13
fitness: 227.069  complexity: 10  size: 8
fitness: 261.704  complexity: 13  size: 10
fitness: 272.203  complexity: 10  size: 8
fitness: 275.191  complexity: 11  size: 8
fitness: 279.322  complexity: 10  size: 8
fitness: 283.665  complexity: 10  size: 8
fitness: 296.75  complexity: 10  size: 8
fitness: 308.63  complexity: 10  size: 8
fitness: 324.401  complexity: 13  size: 10
fitness: 326.092  complexity: 13  size: 10
fitness: 348.552  complexity: 10  size: 8
fitness: 352.737  complexity: 10  size: 8
fitness: 423.749  complexity: 10  size: 8


Species: 250.168  offsprings: 15  size: 12
fitness: 28.0818  complexity: 8  size: 8
fitness: 34.8644  complexity: 8  size: 8
fitness: 39.8633  complexity: 8  size: 8
fitness: 92.2415  complexity: 8  size: 8
fitness: 255.585  complexity: 8  size: 8
fitness: 314.883  complexity: 8  size: 8
fitness: 324.58  complexity: 8  size: 8
fitness: 350.719  complexity: 8  size: 8
fitness: 358.524  complexity: 8  size: 8
fitness: 367.725  complexity: 10  size: 9
fitness: 408.22  complexity: 8  size: 8
fitness: 426.732  complexity: 8  size: 8


Species: 245.633  offsprings: 14  size: 15
fitness: 0.15711  complexity: 9  size: 8
fitness: 53.2803  complexity: 9  size: 8
fitness: 62.0514  complexity: 9  size: 8
fitness: 126.485  complexity: 11  size: 9
fitness: 138.346  complexity: 11  size: 9
fitness: 155.85  complexity: 9  size: 8
fitness: 195.199  complexity: 11  size: 9
fitness: 242.508  complexity: 8  size: 8
fitness: 292.505  complexity: 8  size: 8
fitness: 347.942  complexity: 11  size: 9
fitness: 358.601  complexity: 9  size: 8
fitness: 385.159  complexity: 13  size: 10
fitness: 425.24  complexity: 8  size: 8
fitness: 425.485  complexity: 11  size: 9
fitness: 475.69  complexity: 9  size: 8


Species: 192.793  offsprings: 11  size: 6
fitness: 37.5366  complexity: 12  size: 10
fitness: 51.8305  complexity: 12  size: 10
fitness: 63.1542  complexity: 12  size: 10
fitness: 308.441  complexity: 12  size: 10
fitness: 310.5  complexity: 12  size: 10
fitness: 385.295  complexity: 12  size: 10


Species: 76.1626  offsprings: 8  size: 10
fitness: 11.818  complexity: 11  size: 8
fitness: 12.0909  complexity: 11  size: 8
fitness: 14.0643  complexity: 11  size: 8
fitness: 54.4728  complexity: 11  size: 8
fitness: 88.1644  complexity: 11  size: 8
fitness: 97.6448  complexity: 11  size: 8
fitness: 99.3329  complexity: 11  size: 8
fitness: 114.266  complexity: 11  size: 8
fitness: 114.835  complexity: 11  size: 8
fitness: 154.937  complexity: 11  size: 8


Species: 66.3388  offsprings: 7  size: 5
fitness: 59.1264  complexity: 11  size: 9
fitness: 62.9107  complexity: 11  size: 9
fitness: 65.6975  complexity: 11  size: 9
fitness: 68.9794  complexity: 11  size: 9
fitness: 74.9801  complexity: 11  size: 9


Species: 65.7582  offsprings: 8  size: 7
fitness: 21.9386  complexity: 12  size: 9
fitness: 69.5027  complexity: 12  size: 9
fitness: 72.651  complexity: 14  size: 10
fitness: 73.0465  complexity: 12  size: 9
fitness: 73.0594  complexity: 12  size: 9
fitness: 74.8394  complexity: 12  size: 9
fitness: 75.2699  complexity: 12  size: 9


Species: 57.8301  offsprings: 6  size: 7
fitness: 21.3381  complexity: 8  size: 8
fitness: 33.8726  complexity: 8  size: 8
fitness: 37.6912  complexity: 8  size: 8
fitness: 44.9566  complexity: 8  size: 8
fitness: 68.952  complexity: 8  size: 8
fitness: 81.6137  complexity: 8  size: 8
fitness: 116.387  complexity: 8  size: 8


Species: 49.6146  offsprings: 6  size: 5
fitness: 12.3467  complexity: 9  size: 8
fitness: 39.042  complexity: 9  size: 8
fitness: 55.6662  complexity: 9  size: 8
fitness: 60.8241  complexity: 9  size: 8
fitness: 80.1939  complexity: 9  size: 8





fitness: 756.654  complexity: 8  size: 8



Generation: 24



Species: 476.076  offsprings: 25  size: 38
fitness: 13.2333  complexity: 11  size: 9
fitness: 13.3275  complexity: 13  size: 10
fitness: 15.4666  complexity: 11  size: 9
fitness: 433.383  complexity: 11  size: 9
fitness: 436.737  complexity: 11  size: 9
fitness: 455.706  complexity: 12  size: 9
fitness: 468.104  complexity: 11  size: 9
fitness: 492.9  complexity: 13  size: 10
fitness: 494.619  complexity: 13  size: 10
fitness: 498.628  complexity: 14  size: 10
fitness: 499.576  complexity: 11  size: 9
fitness: 503.152  complexity: 13  size: 10
fitness: 505.218  complexity: 11  size: 9
fitness: 510.196  complexity: 11  size: 9
fitness: 512.138  complexity: 11  size: 9
fitness: 512.917  complexity: 13  size: 10
fitness: 513.034  complexity: 11  size: 9
fitness: 516.17  complexity: 13  size: 10
fitness: 516.919  complexity: 12  size: 9
fitness: 521.538  complexity: 11  size: 9
fitness: 522.072  complexity: 12  size: 9
fitness: 523.715  complexity: 11  size: 9
fitness: 524.13  complexity: 11  size: 9
fitness: 525.812  complexity: 13  size: 10
fitness: 525.818  complexity: 11  size: 9
fitness: 526.344  complexity: 11  size: 9
fitness: 530.659  complexity: 11  size: 9
fitness: 533.909  complexity: 13  size: 10
fitness: 534.901  complexity: 11  size: 9
fitness: 535.893  complexity: 13  size: 10
fitness: 536.345  complexity: 11  size: 9
fitness: 540.615  complexity: 11  size: 9
fitness: 541.78  complexity: 13  size: 10
fitness: 542.411  complexity: 13  size: 10
fitness: 543.017  complexity: 11  size: 9
fitness: 543.59  complexity: 11  size: 9
fitness: 550.995  complexity: 11  size: 9
fitness: 575.925  complexity: 12  size: 9


Species: 445.328  offsprings: 23  size: 34
fitness: 1.46483  complexity: 7  size: 7
fitness: 9.8663  complexity: 7  size: 7
fitness: 11.8551  complexity: 7  size: 7
fitness: 12.1702  complexity: 7  size: 7
fitness: 15.0311  complexity: 7  size: 7
fitness: 421.114  complexity: 9  size: 8
fitness: 433.411  complexity: 9  size: 8
fitness: 448.125  complexity: 7  size: 7
fitness: 469.964  complexity: 8  size: 8
fitness: 478.89  complexity: 8  size: 8
fitness: 493.092  complexity: 9  size: 8
fitness: 493.924  complexity: 8  size: 8
fitness: 497.474  complexity: 8  size: 8
fitness: 497.492  complexity: 8  size: 8
fitness: 497.519  complexity: 8  size: 8
fitness: 497.579  complexity: 8  size: 8
fitness: 499.609  complexity: 8  size: 8
fitness: 501.301  complexity: 8  size: 8
fitness: 502.026  complexity: 9  size: 8
fitness: 503.488  complexity: 9  size: 8
fitness: 509.84  complexity: 9  size: 8
fitness: 511.943  complexity: 8  size: 8
fitness: 523.565  complexity: 10  size: 8
fitness: 540.225  complexity: 8  size: 8
fitness: 547.895  complexity: 10  size: 9
fitness: 550.27  complexity: 8  size: 8
fitness: 554.894  complexity: 9  size: 8
fitness: 557.489  complexity: 9  size: 8
fitness: 564.313  complexity: 8  size: 8
fitness: 581.264  complexity: 9  size: 8
fitness: 587.173  complexity: 8  size: 8
fitness: 591.313  complexity: 9  size: 8
fitness: 600.391  complexity: 9  size: 8
fitness: 635.194  complexity: 7  size: 7


Species: 438.091  offsprings: 23  size: 30
fitness: 12.8016  complexity: 9  size: 8
fitness: 21.6802  complexity: 9  size: 8
fitness: 22.1587  complexity: 9  size: 8
fitness: 28.5058  complexity: 9  size: 8
fitness: 385.021  complexity: 9  size: 8
fitness: 414.839  complexity: 9  size: 8
fitness: 432.361  complexity: 10  size: 8
fitness: 436.745  complexity: 9  size: 8
fitness: 437.761  complexity: 9  size: 8
fitness: 444.652  complexity: 9  size: 8
fitness: 460.301  complexity: 9  size: 8
fitness: 470.435  complexity: 9  size: 8
fitness: 470.709  complexity: 9  size: 8
fitness: 470.855  complexity: 9  size: 8
fitness: 487.763  complexity: 9  size: 8
fitness: 491.618  complexity: 10  size: 8
fitness: 500.741  complexity: 9  size: 8
fitness: 507.13  complexity: 9  size: 8
fitness: 509.012  complexity: 10  size: 8
fitness: 512.541  complexity: 9  size: 8
fitness: 515.396  complexity: 9  size: 8
fitness: 523.075  complexity: 9  size: 8
fitness: 546.606  complexity: 9  size: 8
fitness: 551.305  complexity: 9  size: 8
fitness: 558.513  complexity: 9  size: 8
fitness: 563.341  complexity: 9  size: 8
fitness: 566.414  complexity: 9  size: 8
